レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609060108,2026-09-06,01,08R,18:23,2026-09-06T18:44:23.262644+09:00,1827,まくり差し,6,橋本　　久和,"1'50""3",5,林　　　美憲,"1'51""3",1,宇佐見　　淳,"1'52""4",3,吉田　　翔悟,"1'54""2",4,鳥本　　智史,"1'55""3",2,中島　　　航,"1'56""9",1,0.13,,2,0.25,,3,0.14,,5,0.13,,6,0.13,,4,0.03,,3,,0.0,0.0,19.0,23.0
202609061208,2026-09-06,12,08R,18:33,2026-09-06T18:48:18.333488+09:00,1836,抜　き,1,安藤　　裕貴,"1'51""6",2,中島　　浩哉,"1'52""1",4,池田　　雄祐,"1'53""8",3,齋藤　　真之,"1'54""5",5,田中　　　結,"1'56""1",6,東　　　健介,"1'57""7",1,0.1,,2,0.08,,3,0.11,,4,0.13,,6,0.14,,5,0.07,,3,2,2.0,1.0,26.0,27.0
202609060708,2026-09-06,07,08R,18:43,2026-09-06T19:00:35.989950+09:00,1847,逃　げ,1,柳瀬　　興志,"1'49""4",2,吉田　　裕平,"1'50""7",5,三宅　　　潤,"1'52""6",3,大谷　　直弘,"1'54""2",6,松下　　誉士,,4,岩橋　　裕馬,,1,0.21,,2,0.17,,3,0.19,,4,0.16,,5,0.13,,6,0.11,,3,,0.0,0.0,22.0,25.0
202609060109,2026-09-06,01,09R,18:54,2026-09-06T19:14:24.175801+09:00,1858,まくり,6,赤岩　　善生,"1'49""4",2,河野　　真也,"1'51""5",5,谷口　　　丞,"1'52""7",3,山本　　寛久,"1'53""9",4,伊藤　　将吉,"1'54""1",1,阪本　　勇介,"1'56""0",1,0.21,,6,0.15,,2,0.15,,3,0.17,,4,0.05,,5,0.11,,3,2,1.0,1.0,19.0,23.0
202609061209,2026-09-06,12,09R,19:04,2026-09-06T19:20:22.338222+09:00,1907,逃　げ,1,柏野　　幸二,"1'51""5",2,須藤　　隆雄,"1'53""1",6,鈴木　　智啓,"1'54""7",4,山田　　理央,"1'56""0",5,赤池　　修平,"1'57""8",3,赤松　　咲香,"1'59""3",1,0.13,,2,0.11,,3,0.13,,4,0.12,,5,0.1,,6,0.07,,3,2,4.0,2.0,26.0,27.0
202609060709,2026-09-06,07,09R,19:14,2026-09-06T19:30:21.677452+09:00,1918,差　し,2,品川　二千翔,"1'49""1",5,谷川　　将太,"1'49""7",4,橋口　　真樹,"1'51""8",1,盛本　　真輔,"1'53""4",6,岡田　　憲行,,3,津留　浩一郎,,1,0.23,,2,0.26,,3,0.2,,4,0.2,,6,0.35,,5,0.19,,3,2,1.0,0.0,22.0,25.0
202609060110,2026-09-06,01,10R,19:25,2026-09-06T19:44:19.907563+09:00,1929,差　し,2,山崎　　義明,"1'49""6",3,田村　　隆信,"1'51""2",4,松江　　秀徳,"1'52""1",1,廣瀬　　篤哉,"1'53""6",5,若林　　樹蘭,"1'54""9",6,八木　　治樹,"1'57""1",1,0.16,,2,0.17,,3,0.16,,4,0.15,,5,0.13,,6,0.16,,3,,0.0,0.0,19.0,23.0
202609061210,2026-09-06,12,10R,19:36,2026-09-06T19:54:22.565971+09:00,1939,逃　げ,1,渡邉　　　翼,"1'51""1",2,芝田　　浩治,"1'52""0",3,金子　　和之,"1'53""1",4,木谷　　賢太,"1'54""0",6,上田　　紗奈,"1'54""3",5,森　　　貴洋,"1'57""1",1,0.09,,2,0.16,,3,0.12,,4,0.05,,5,0.08,,6,0.12,,3,1,2.0,1.0,26.0,27.0
202609060710,2026-09-06,07,10R,19:47,2026-09-06T20:10:22.063609+09:00,1951,まくり差し,3,西川　新太郎,"1'57""5",6,今坂　　晃広,"2'01""0",4,池本　　輝明,"2'04""4",,,,,,,,,,1,0.13,,2,0.13,,3,0.13,,4,0.19,,5,0.14,,6,0.23,,3,7,1.0,0.0,22.0,25.0
202609060111,2026-09-06,01,11R,19:58,2026-09-06T20:14:23.112691+09:00,2002,まくり差し,4,谷野　　錬志,"1'50""1",2,山本　　隆幸,"1'51""7",3,加倉　　侑征,"1'53""3",6,澤　　　大介,"1'53""9",1,武富　　智亮,"1'54""6",5,笠置　　博之,"1'56""3",1,0.08,,2,0.07,,3,0.1,,4,0.09,,5,0.17,,6,0.2,,3,2,2.0,1.0,20.0,23.0
202609061211,2026-09-06,12,11R,20:07,2026-09-06T20:26:24.285569+09:00,2010,逃　げ,1,徳増　　秀樹,"1'51""4",3,山本　　修一,"1'52""3",4,佐々木　翔斗,"1'53""3",2,近江　　翔吾,"1'54""4",6,間庭　　菜摘,"1'55""0",5,白水　　勝也,"1'55""0",1,0.14,,2,0.18,,3,0.18,,4,0.2,,5,0.2,,6,0.31,,2,1,5.0,2.0,26.0,27.0
