レースコード,レース日,レース場コード,レース回,艇1_stadium_number,艇1_race_code,艇1_status,艇1_ncols,艇1_boats
202609150411,2026-09-15,04,11R,4,202609150411,1,6,"{'boat_number': 1, 'registration_number': '4769', 'racer_name': '馬場 剛', 'period': '112期', 'branch': '東京', 'birthplace': '東京', 'age': 34, 'grade': 'A1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.12, 'national_win_rate': 6.82, 'national_double_rate': 52.0, 'national_triple_rate': 66.0, 'local_win_rate': 6.03, 'local_double_rate': 46.4, 'local_triple_rate': 60.5, 'motor_flag': 0, 'motor_number': 65, 'motor_double_rate': 28.9, 'motor_triple_rate': 43.4, 'boat_flag': 0, 'boat_id': 30, 'boat_double_rate': 39.6, 'boat_triple_rate': 60.3, 'hayami': 5, 'sessions': [{'race_number': 3, 'entry_course': 5, 'waku': 5, 'start_timing': 0.09, 'finish_position': '3'}, {'race_number': 12, 'entry_course': 4, 'waku': 4, 'start_timing': 0.13, 'finish_position': '3'}, {'race_number': 5, 'entry_course': 2, 'waku': 2, 'start_timing': 0.05, 'finish_position': '1'}, {'race_number': 11, 'entry_course': 1, 'waku': 1, 'start_timing': 0.08, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150412,2026-09-15,04,12R,4,202609150412,1,6,"{'boat_number': 1, 'registration_number': '4659', 'racer_name': '木下 翔太', 'period': '108期', 'branch': '大阪', 'birthplace': '大阪', 'age': 35, 'grade': 'A1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.15, 'national_win_rate': 7.55, 'national_double_rate': 55.6, 'national_triple_rate': 74.4, 'local_win_rate': 7.22, 'local_double_rate': 48.1, 'local_triple_rate': 74.0, 'motor_flag': 0, 'motor_number': 33, 'motor_double_rate': 34.3, 'motor_triple_rate': 50.0, 'boat_flag': 0, 'boat_id': 13, 'boat_double_rate': 33.3, 'boat_triple_rate': 42.2, 'hayami': 6, 'sessions': [{'race_number': 2, 'entry_course': 3, 'waku': 3, 'start_timing': 0.15, 'finish_position': '1'}, {'race_number': 12, 'entry_course': 6, 'waku': 6, 'start_timing': 0.16, 'finish_position': '2'}, {'race_number': 6, 'entry_course': 5, 'waku': 5, 'start_timing': 0.22, 'finish_position': '4'}, {'race_number': 12, 'entry_course': 1, 'waku': 1, 'start_timing': 0.13, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150601,2026-09-15,06,01R,6,202609150601,1,5,"{'boat_number': 1, 'registration_number': '3796', 'racer_name': '長野 道臣', 'period': '77期', 'branch': '静岡', 'birthplace': '静岡', 'age': 53, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.17, 'national_win_rate': 4.15, 'national_double_rate': 23.9, 'national_triple_rate': 33.3, 'local_win_rate': 5.11, 'local_double_rate': 34.2, 'local_triple_rate': 46.6, 'motor_flag': 0, 'motor_number': 51, 'motor_double_rate': 27.3, 'motor_triple_rate': 44.3, 'boat_flag': 0, 'boat_id': 62, 'boat_double_rate': 38.1, 'boat_triple_rate': 53.5, 'hayami': 8, 'sessions': [{'race_number': 4, 'entry_course': 6, 'waku': 4, 'start_timing': 0.02, 'finish_position': '3'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 1, 'entry_course': 1, 'waku': 1, 'start_timing': 0.07, 'finish_position': '1'}, {'race_number': 11, 'entry_course': 5, 'waku': 5, 'start_timing': 0.19, 'finish_position': '4'}, {'race_number': 4, 'entry_course': 4, 'waku': 4, 'start_timing': 0.13, 'finish_position': '3'}, {'race_number': 8, 'entry_course': 2, 'waku': 2, 'start_timing': 0.2, 'finish_position': '6'}, {'race_number': 3, 'entry_course': 6, 'waku': 6, 'start_timing': 0.15, 'finish_position': '6'}, {'race_number': 7, 'entry_course': 3, 'waku': 3, 'start_timing': 0.14, 'finish_position': '3'}, {'race_number': 1, 'entry_course': 1, 'waku': 1, 'start_timing': 0.21, 'finish_position': '1'}, {'race_number': 8, 'entry_course': 5, 'waku': 5, 'start_timing': 0.15, 'finish_position': '5'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150602,2026-09-15,06,02R,6,202609150602,1,5,"{'boat_number': 1, 'registration_number': '4068', 'racer_name': '幸田 智裕', 'period': '86期', 'branch': '静岡', 'birthplace': '静岡', 'age': 46, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.17, 'national_win_rate': 4.74, 'national_double_rate': 22.1, 'national_triple_rate': 46.1, 'local_win_rate': 5.07, 'local_double_rate': 29.9, 'local_triple_rate': 47.6, 'motor_flag': 0, 'motor_number': 48, 'motor_double_rate': 42.9, 'motor_triple_rate': 57.0, 'boat_flag': 0, 'boat_id': 66, 'boat_double_rate': 35.3, 'boat_triple_rate': 54.2, 'hayami': 10, 'sessions': [{'race_number': 1, 'entry_course': 1, 'waku': 1, 'start_timing': 0.13, 'finish_position': '1'}, {'race_number': 8, 'entry_course': 5, 'waku': 5, 'start_timing': 0.09, 'finish_position': '3'}, {'race_number': 4, 'entry_course': 2, 'waku': 2, 'start_timing': 0.22, 'finish_position': '4'}, {'race_number': 12, 'entry_course': 3, 'waku': 3, 'start_timing': 0.11, 'finish_position': '3'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 9, 'entry_course': 4, 'waku': 4, 'start_timing': 0.12, 'finish_position': '4'}, {'race_number': 1, 'entry_course': 6, 'waku': 6, 'start_timing': 0.09, 'finish_position': '3'}, {'race_number': 11, 'entry_course': 5, 'waku': 5, 'start_timing': 0.11, 'finish_position': '6'}, {'race_number': 2, 'entry_course': 1, 'waku': 1, 'start_timing': 0.17, 'finish_position': '1'}, {'race_number': 10, 'entry_course': 4, 'waku': 4, 'start_timing': 0.13, 'finish_position': '4'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150603,2026-09-15,06,03R,6,202609150603,1,5,"{'boat_number': 1, 'registration_number': '4899', 'racer_name': '占部 一真', 'period': '117期', 'branch': '福岡', 'birthplace': '福岡', 'age': 34, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.16, 'national_win_rate': 4.29, 'national_double_rate': 26.8, 'national_triple_rate': 35.3, 'local_win_rate': 5.0, 'local_double_rate': 37.5, 'local_triple_rate': 43.7, 'motor_flag': 0, 'motor_number': 65, 'motor_double_rate': 21.6, 'motor_triple_rate': 40.5, 'boat_flag': 0, 'boat_id': 72, 'boat_double_rate': 34.0, 'boat_triple_rate': 51.3, 'hayami': 9, 'sessions': [{'race_number': 1, 'entry_course': 2, 'waku': 2, 'start_timing': 0.18, 'finish_position': '5'}, {'race_number': 9, 'entry_course': 4, 'waku': 4, 'start_timing': 0.05, 'finish_position': '1'}, {'race_number': 4, 'entry_course': 4, 'waku': 6, 'start_timing': 0.25, 'finish_position': '5'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 3, 'entry_course': 1, 'waku': 1, 'start_timing': 0.37, 'finish_position': '5'}, {'race_number': 11, 'entry_course': 6, 'waku': 5, 'start_timing': 0.06, 'finish_position': '4'}, {'race_number': 6, 'entry_course': 4, 'waku': 4, 'start_timing': 0.02, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 3, 'entry_course': 1, 'waku': 1, 'start_timing': 0.08, 'finish_position': '1'}, {'race_number': 9, 'entry_course': 4, 'waku': 5, 'start_timing': 0.3, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150604,2026-09-15,06,04R,6,202609150604,1,5,"{'boat_number': 1, 'registration_number': '4588', 'racer_name': '田中 京介', 'period': '105期', 'branch': '福岡', 'birthplace': '福岡', 'age': 35, 'grade': 'A2', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.15, 'national_win_rate': 5.48, 'national_double_rate': 39.1, 'national_triple_rate': 56.6, 'local_win_rate': 5.96, 'local_double_rate': 45.8, 'local_triple_rate': 58.3, 'motor_flag': 0, 'motor_number': 29, 'motor_double_rate': 28.8, 'motor_triple_rate': 46.3, 'boat_flag': 0, 'boat_id': 48, 'boat_double_rate': 35.9, 'boat_triple_rate': 50.6, 'hayami': 11, 'sessions': [{'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 10, 'entry_course': 3, 'waku': 3, 'start_timing': 0.1, 'finish_position': '2'}, {'race_number': 5, 'entry_course': 5, 'waku': 4, 'start_timing': 0.17, 'finish_position': '2'}, {'race_number': 11, 'entry_course': 6, 'waku': 6, 'start_timing': 0.19, 'finish_position': '6'}, {'race_number': 7, 'entry_course': 6, 'waku': 5, 'start_timing': 0.15, 'finish_position': '2'}, {'race_number': 11, 'entry_course': 1, 'waku': 1, 'start_timing': 0.11, 'finish_position': '3'}, {'race_number': 2, 'entry_course': 6, 'waku': 6, 'start_timing': 0.16, 'finish_position': '3'}, {'race_number': 7, 'entry_course': 2, 'waku': 2, 'start_timing': 0.15, 'finish_position': '2'}, {'race_number': 4, 'entry_course': 1, 'waku': 1, 'start_timing': 0.08, 'finish_position': '1'}, {'race_number': 11, 'entry_course': 6, 'waku': 6, 'start_timing': 0.18, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150605,2026-09-15,06,05R,6,202609150605,1,5,"{'boat_number': 1, 'registration_number': '4358', 'racer_name': '松本 庸平', 'period': '97期', 'branch': '三重', 'birthplace': '三重', 'age': 42, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.22, 'national_win_rate': 4.26, 'national_double_rate': 25.8, 'national_triple_rate': 39.3, 'local_win_rate': 4.16, 'local_double_rate': 18.7, 'local_triple_rate': 43.7, 'motor_flag': 0, 'motor_number': 53, 'motor_double_rate': 31.0, 'motor_triple_rate': 42.0, 'boat_flag': 0, 'boat_id': 56, 'boat_double_rate': 36.2, 'boat_triple_rate': 51.3, 'hayami': 10, 'sessions': [{'race_number': 4, 'entry_course': 5, 'waku': 5, 'start_timing': 0.09, 'finish_position': '2'}, {'race_number': 9, 'entry_course': 3, 'waku': 3, 'start_timing': 0.21, 'finish_position': '2'}, {'race_number': 6, 'entry_course': 1, 'waku': 1, 'start_timing': 0.17, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 2, 'entry_course': 5, 'waku': 6, 'start_timing': 0.3, 'finish_position': '5'}, {'race_number': 12, 'entry_course': 4, 'waku': 4, 'start_timing': 0.12, 'finish_position': '6'}, {'race_number': 4, 'entry_course': 3, 'waku': 3, 'start_timing': 0.13, 'finish_position': '3'}, {'race_number': 9, 'entry_course': 2, 'waku': 2, 'start_timing': 0.29, 'finish_position': '4'}, {'race_number': 5, 'entry_course': 1, 'waku': 1, 'start_timing': 0.16, 'finish_position': '1'}, {'race_number': 10, 'entry_course': 6, 'waku': 6, 'start_timing': 0.27, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150606,2026-09-15,06,06R,6,202609150606,1,5,"{'boat_number': 1, 'registration_number': '4431', 'racer_name': '石塚 裕介', 'period': '100期', 'branch': '三重', 'birthplace': '三重', 'age': 40, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.18, 'national_win_rate': 4.68, 'national_double_rate': 29.8, 'national_triple_rate': 41.5, 'local_win_rate': 6.16, 'local_double_rate': 47.3, 'local_triple_rate': 63.1, 'motor_flag': 0, 'motor_number': 15, 'motor_double_rate': 27.5, 'motor_triple_rate': 47.5, 'boat_flag': 0, 'boat_id': 50, 'boat_double_rate': 33.9, 'boat_triple_rate': 52.0, 'hayami': 11, 'sessions': [{'race_number': 2, 'entry_course': 1, 'waku': 1, 'start_timing': 0.03, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 2, 'entry_course': 5, 'waku': 5, 'start_timing': 0.23, 'finish_position': '5'}, {'race_number': 11, 'entry_course': 2, 'waku': 2, 'start_timing': 0.1, 'finish_position': '2'}, {'race_number': 3, 'entry_course': 4, 'waku': 3, 'start_timing': 0.12, 'finish_position': '2'}, {'race_number': 8, 'entry_course': 5, 'waku': 6, 'start_timing': 0.11, 'finish_position': '2'}, {'race_number': 5, 'entry_course': 4, 'waku': 4, 'start_timing': 0.1, 'finish_position': '5'}, {'race_number': 12, 'entry_course': 2, 'waku': 2, 'start_timing': 0.18, 'finish_position': '5'}, {'race_number': 6, 'entry_course': 1, 'waku': 1, 'start_timing': 0.08, 'finish_position': '1'}, {'race_number': 11, 'entry_course': 3, 'waku': 3, 'start_timing': 0.21, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150607,2026-09-15,06,07R,6,202609150607,1,5,"{'boat_number': 1, 'registration_number': '4066', 'racer_name': '東本 勝利', 'period': '86期', 'branch': '三重', 'birthplace': '三重', 'age': 46, 'grade': 'A2', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.18, 'national_win_rate': 6.15, 'national_double_rate': 41.9, 'national_triple_rate': 63.8, 'local_win_rate': 6.06, 'local_double_rate': 41.6, 'local_triple_rate': 61.1, 'motor_flag': 0, 'motor_number': 40, 'motor_double_rate': 31.7, 'motor_triple_rate': 43.9, 'boat_flag': 0, 'boat_id': 11, 'boat_double_rate': 29.2, 'boat_triple_rate': 46.4, 'hayami': 11, 'sessions': [{'race_number': 6, 'entry_course': 5, 'waku': 5, 'start_timing': 0.13, 'finish_position': '3'}, {'race_number': 10, 'entry_course': 1, 'waku': 1, 'start_timing': 0.11, 'finish_position': '1'}, {'race_number': 7, 'entry_course': 6, 'waku': 4, 'start_timing': 0.14, 'finish_position': '5'}, {'race_number': 12, 'entry_course': 2, 'waku': 2, 'start_timing': 0.12, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 9, 'entry_course': 6, 'waku': 6, 'start_timing': 0.12, 'finish_position': '6'}, {'race_number': 2, 'entry_course': 3, 'waku': 3, 'start_timing': 0.12, 'finish_position': '2'}, {'race_number': 10, 'entry_course': 6, 'waku': 6, 'start_timing': 0.14, 'finish_position': '6'}, {'race_number': 7, 'entry_course': 1, 'waku': 1, 'start_timing': 0.07, 'finish_position': '1'}, {'race_number': 11, 'entry_course': 4, 'waku': 4, 'start_timing': 0.18, 'finish_position': '3'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150608,2026-09-15,06,08R,6,202609150608,1,5,"{'boat_number': 1, 'registration_number': '4345', 'racer_name': '西舘 健', 'period': '96期', 'branch': '東京', 'birthplace': '神奈川', 'age': 41, 'grade': 'A2', 'prize_excluded': None, 'f_count': 1, 'l_count': 0, 'national_avg_st': 0.15, 'national_win_rate': 5.11, 'national_double_rate': 35.7, 'national_triple_rate': 47.9, 'local_win_rate': 4.85, 'local_double_rate': 30.7, 'local_triple_rate': 46.1, 'motor_flag': 0, 'motor_number': 10, 'motor_double_rate': 34.0, 'motor_triple_rate': 47.8, 'boat_flag': 0, 'boat_id': 64, 'boat_double_rate': 31.6, 'boat_triple_rate': 48.8, 'hayami': 1, 'sessions': [{'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 7, 'entry_course': 1, 'waku': 1, 'start_timing': 0.15, 'finish_position': '6'}, {'race_number': 5, 'entry_course': 4, 'waku': 3, 'start_timing': 0.14, 'finish_position': '5'}, {'race_number': 10, 'entry_course': 4, 'waku': 4, 'start_timing': 0.09, 'finish_position': '6'}, {'race_number': 3, 'entry_course': 3, 'waku': 2, 'start_timing': 0.22, 'finish_position': '6'}, {'race_number': 10, 'entry_course': 6, 'waku': 6, 'start_timing': 0.09, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 8, 'entry_course': 4, 'waku': 4, 'start_timing': 0.16, 'finish_position': '3'}, {'race_number': 1, 'entry_course': 5, 'waku': 5, 'start_timing': 0.12, 'finish_position': '3'}, {'race_number': 8, 'entry_course': 1, 'waku': 1, 'start_timing': 0.17, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150609,2026-09-15,06,09R,6,202609150609,1,5,"{'boat_number': 1, 'registration_number': '3842', 'racer_name': '星野 太郎', 'period': '78期', 'branch': '三重', 'birthplace': '三重', 'age': 50, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.19, 'national_win_rate': 5.13, 'national_double_rate': 33.7, 'national_triple_rate': 51.9, 'local_win_rate': 5.64, 'local_double_rate': 30.5, 'local_triple_rate': 58.3, 'motor_flag': 0, 'motor_number': 61, 'motor_double_rate': 43.1, 'motor_triple_rate': 64.6, 'boat_flag': 0, 'boat_id': 29, 'boat_double_rate': 35.2, 'boat_triple_rate': 50.8, 'hayami': 5, 'sessions': [{'race_number': 5, 'entry_course': 1, 'waku': 1, 'start_timing': 0.14, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 4, 'entry_course': 6, 'waku': 5, 'start_timing': 0.31, 'finish_position': '3'}, {'race_number': 10, 'entry_course': 3, 'waku': 3, 'start_timing': 0.07, 'finish_position': '4'}, {'race_number': 5, 'entry_course': 6, 'waku': 6, 'start_timing': 0.16, 'finish_position': '6'}, {'race_number': 11, 'entry_course': 2, 'waku': 2, 'start_timing': 0.27, 'finish_position': '5'}, {'race_number': 4, 'entry_course': 4, 'waku': 4, 'start_timing': 0.14, 'finish_position': '5'}, {'race_number': 8, 'entry_course': 3, 'waku': 3, 'start_timing': 0.18, 'finish_position': '1'}, {'race_number': 5, 'entry_course': 5, 'waku': 5, 'start_timing': 0.17, 'finish_position': '5'}, {'race_number': 9, 'entry_course': 1, 'waku': 1, 'start_timing': 0.11, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609150610,2026-09-15,06,10R,6,202609150610,1,5,"{'boat_number': 1, 'registration_number': '4654', 'racer_name': '篠田 優也', 'period': '108期', 'branch': '兵庫', 'birthplace': '兵庫', 'age': 40, 'grade': 'A1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.17, 'national_win_rate': 6.49, 'national_double_rate': 45.1, 'national_triple_rate': 72.0, 'local_win_rate': 7.18, 'local_double_rate': 60.7, 'local_triple_rate': 71.4, 'motor_flag': 0, 'motor_number': 19, 'motor_double_rate': 33.6, 'motor_triple_rate': 48.6, 'boat_flag': 0, 'boat_id': 58, 'boat_double_rate': 38.6, 'boat_triple_rate': 55.1, 'hayami': 5, 'sessions': [{'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 11, 'entry_course': 1, 'waku': 1, 'start_timing': 0.18, 'finish_position': '1'}, {'race_number': 2, 'entry_course': 6, 'waku': 6, 'start_timing': 0.11, 'finish_position': '3'}, {'race_number': 12, 'entry_course': 4, 'waku': 4, 'start_timing': 0.12, 'finish_position': '6'}, {'race_number': 6, 'entry_course': 2, 'waku': 2, 'start_timing': 0.18, 'finish_position': '2'}, {'race_number': 11, 'entry_course': 4, 'waku': 3, 'start_timing': 0.03, 'finish_position': '2'}, {'race_number': 5, 'entry_course': 5, 'waku': 5, 'start_timing': 0.08, 'finish_position': '4'}, {'race_number': 11, 'entry_course': 3, 'waku': 3, 'start_timing': 0.12, 'finish_position': '4'}, {'race_number': 5, 'entry_course': 4, 'waku': 4, 'start_timing': 0.12, 'finish_position': '3'}, {'race_number': 10, 'entry_course': 1, 'waku': 1, 'start_timing': 0.13, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
