登録番号,重み付き和,重み付き二乗和,重み計,基準日
4071,2.9305053449,0.636415491,15.7573715152,2026-09-12
4072,3.758805624,0.5828019779,27.9307187634,2026-09-12
4073,4.527145136,0.7203298571,30.7104029976,2026-09-12
4074,4.6737620757,0.7616777919,33.0184429484,2026-09-12
4075,4.0308011707,0.5601174861,34.7019759111,2026-09-12
4076,6.1015031767,1.296507199,31.4258279277,2026-09-12
4077,5.2756461416,1.0859274825,28.4052538646,2026-09-12
4079,5.4900901642,0.88466456,37.9573274684,2026-09-12
4080,0.0175110903,0.0030281153,0.1217609676,2026-09-12
4081,4.7449685357,0.8633406114,29.8044345517,2026-09-12
4082,3.4325422883,0.7405251165,18.5684383333,2026-09-12
4083,4.827509818,0.7446049113,35.3037222507,2026-09-12
4084,4.9991032423,0.8039418717,34.2678151455,2026-09-12
4085,4.3245338876,1.0052488386,21.742315814,2026-09-12
4086,3.6608611814,0.5999675507,26.3667650441,2026-09-12
4089,4.3088238884,0.8120539127,26.8637942821,2026-09-12
4090,4.1592793387,0.7171963114,26.8246526729,2026-09-12
4092,4.0512929403,0.7414586085,24.4294240549,2026-09-12
4093,2.8300752167,0.6099354381,15.3215528733,2026-09-12
4094,4.5611747701,0.8597423483,25.9514149189,2026-09-12
4095,4.408038772,0.7513794333,29.2465205275,2026-09-12
4096,4.3213594055,0.7287494141,29.6127942437,2026-09-12
4097,4.372781878,0.9946314868,22.9692496786,2026-09-12
4098,4.2553131161,0.970558022,20.3815396173,2026-09-12
4099,3.4436527109,0.5815125663,23.7160394491,2026-09-12
4100,4.2771003024,0.7883244064,27.7936097315,2026-09-12
4102,5.1109969334,0.8404423994,36.3911255582,2026-09-12
4103,4.7151355466,1.1336553361,22.1268121834,2026-09-12
4104,2.9630806833,0.4749627512,21.9252569561,2026-09-12
4105,4.9436396751,1.0880147838,25.3032610498,2026-09-12
4106,3.4882856111,0.7320614175,18.7941814606,2026-09-12
4108,3.1253452716,0.4628586823,25.7782370202,2026-09-12
4109,2.7315276327,0.4250293255,20.4757953697,2026-09-12
4110,3.0635158287,0.5586668847,18.2444983005,2026-09-12
4111,4.1019008176,0.7309549519,28.0406001668,2026-09-12
4112,3.4549016267,0.7243713398,18.8216578088,2026-09-12
4113,4.5116500087,0.8583950106,26.3327890444,2026-09-12
4114,4.756446002,0.9909801012,25.1564583117,2026-09-12
4116,2.7676954731,0.6184350397,13.5071252903,2026-09-12
4117,4.7403414125,1.0008170362,24.7443465666,2026-09-12
4118,5.0029679546,0.8352601281,33.9375659128,2026-09-12
4119,3.7194249107,0.7708296927,21.3976808568,2026-09-12
4120,5.2256682751,0.9208837413,32.061938083,2026-09-12
4121,4.5829606767,0.7320101017,33.0169771766,2026-09-12
4122,5.1074601516,0.9523082121,31.2757708866,2026-09-12
4123,5.0535812108,1.0414296391,28.5137934935,2026-09-12
4124,4.4688424376,0.8843436064,26.2112940807,2026-09-12
4128,3.7020006101,0.6660235779,23.6686893782,2026-09-12
4129,3.9180758623,0.8577844174,21.9868399608,2026-09-12
4131,4.2457752622,0.8226060023,27.2587957122,2026-09-12
4133,3.9141920558,0.699379446,27.0130403826,2026-09-12
4134,5.4537225498,1.0356814867,31.4654972543,2026-09-12
4136,3.110398104,0.5599591613,19.3989312467,2026-09-12
4137,4.0517790816,0.5902965723,33.839302005,2026-09-12
4138,3.0841693356,0.5252359404,22.5737341052,2026-09-12
4139,3.9500019568,0.7811507033,24.1013696338,2026-09-12
4140,2.194024554,0.4074119192,13.1455626075,2026-09-12
4142,4.5883109468,0.8658409574,27.1699300203,2026-09-12
4143,4.1398975322,0.7284481383,25.6244273872,2026-09-12
4144,2.7280798128,0.5032031942,16.5056161129,2026-09-12
4145,6.075979682,1.5980317652,24.8904057251,2026-09-12
4146,4.3555643701,0.8391168407,26.8772807294,2026-09-12
4148,4.0305313066,0.7137274664,27.8835327668,2026-09-12
4150,3.3491474787,0.4865317465,26.1832906293,2026-09-12
4151,6.0739189276,1.3151147058,31.1227105252,2026-09-12
4152,5.2797136473,0.9859135416,32.0463645967,2026-09-12
4154,4.9948812406,0.9851700563,28.1092592731,2026-09-12
4155,4.4261104113,0.7430197205,29.7597059718,2026-09-12
4156,4.1575101393,0.6977562877,29.1008449766,2026-09-12
4158,4.7029736308,0.8275494865,29.3812748169,2026-09-12
4159,4.5234178151,0.7515386367,30.4649304339,2026-09-12
4161,3.8958513652,0.6426219113,27.088713219,2026-09-12
4162,0.0640263557,0.0133289432,0.3693114392,2026-09-12
4163,5.0720096517,0.9280591826,31.4940616037,2026-09-12
4164,4.174146453,0.806778804,24.9072854792,2026-09-12
4166,4.0037680131,0.5661834186,32.4765514753,2026-09-12
4167,3.014244984,0.4853459239,21.3092157706,2026-09-12
4168,5.2644197831,0.9469787494,34.2229893945,2026-09-12
4169,4.3736918221,0.8460997582,26.2822774647,2026-09-12
4171,4.6965508654,0.9073509021,26.5665685656,2026-09-12
4172,4.8031521621,0.8737833502,31.3828050631,2026-09-12
4173,5.1637192292,1.0119275444,30.3793293198,2026-09-12
4174,5.0163941936,0.9182588634,31.6253305711,2026-09-12
4175,3.2794118695,0.4703359605,27.1351801526,2026-09-12
4176,3.038706053,0.6212798436,19.1665567598,2026-09-12
4177,3.6032159094,0.715443221,21.6175834375,2026-09-12
4179,4.9010438172,0.8300530926,31.976579683,2026-09-12
4180,4.7541216786,0.7998774974,32.2367026105,2026-09-12
4181,5.1206276213,1.071538767,27.7953849923,2026-09-12
4182,5.1679280624,0.9885473061,31.5683965155,2026-09-12
4183,0.533503617,0.1042134106,3.2128874695,2026-09-12
4184,3.6986022308,0.6153761698,25.5189744822,2026-09-12
4186,4.6027078317,0.8113613037,32.1942780687,2026-09-12
4188,3.6896960699,0.4999543851,34.5849264744,2026-09-12
4189,6.7377709434,1.5678564475,34.6847776683,2026-09-12
4190,4.8428963596,0.9204190725,29.7999448879,2026-09-12
4191,4.1682237747,0.7219798151,28.1145689368,2026-09-12
4193,4.6499280332,0.8180952259,32.7158349561,2026-09-12
4195,2.6602408581,0.3982183862,20.1619492351,2026-09-12
4196,4.9895475179,1.0883843911,28.2901774011,2026-09-12
4197,4.7880875193,1.029922465,24.8993655851,2026-09-12
4199,5.2468729992,0.8779395923,36.7380768114,2026-09-12
4200,3.6527683198,0.7039622811,22.8321865056,2026-09-12
4201,5.0714939517,0.880111238,34.6135723435,2026-09-12
4202,4.1412187314,0.8122002678,24.563250933,2026-09-12
4203,3.8917769745,0.7108222076,23.7427900509,2026-09-12
4204,4.2496882263,0.9008146134,23.1940538567,2026-09-12
4205,3.9766378558,0.5798782062,31.057085781,2026-09-12
4207,2.8792075725,0.4632175594,22.7129172939,2026-09-12
4208,4.8932993375,0.8109203706,33.8949359651,2026-09-12
4209,4.7899571619,0.8552751807,29.4698889841,2026-09-12
4210,4.9218231333,0.8162612124,34.0589973533,2026-09-12
4211,3.2167684215,0.4614778437,26.8095187338,2026-09-12
4213,4.2571421505,0.8618318804,24.4620262387,2026-09-12
4214,4.10822318,0.7708789782,24.7237677117,2026-09-12
4215,4.772064913,0.8350842672,32.4063292623,2026-09-12
4216,4.0133065267,0.6964223335,26.3114717926,2026-09-12
4218,4.209580446,0.6796660845,29.3364549119,2026-09-12
4219,4.7808991109,1.2096668936,20.8166425575,2026-09-12
4220,4.2661237449,0.7436676785,27.0898663833,2026-09-12
4224,3.1586964868,0.7319431605,14.8945048732,2026-09-12
4225,3.7187407158,0.6462215773,24.8518806472,2026-09-12
4226,3.2565259577,0.5424078376,22.6462941701,2026-09-12
4227,3.8153717188,0.7281253353,24.4489943559,2026-09-12
4228,2.7387321352,0.4644795998,17.4918846608,2026-09-12
4229,3.7105503641,0.7057681601,21.9673394486,2026-09-12
4230,4.0962382392,0.7602557117,25.0532319073,2026-09-12
4231,5.0650000481,0.9724037819,28.5882383851,2026-09-12
4232,4.8907197358,0.9645133083,28.7748018287,2026-09-12
4233,5.0946404698,0.9632626896,31.2799103872,2026-09-12
4234,3.750489969,0.7728790362,20.766326695,2026-09-12
4236,4.1460968901,0.6145705204,30.8033570369,2026-09-12
4237,4.6605784993,0.7968394861,33.0251877122,2026-09-12
4238,3.5878378932,0.5188169433,29.1165006931,2026-09-12
4239,3.9735567872,0.6664237238,28.7929684499,2026-09-12
4240,4.2006125128,0.642068842,32.4236736331,2026-09-12
4241,4.477019922,0.8867384721,28.5469488872,2026-09-12
4243,3.0248228667,0.690675114,14.9212221603,2026-09-12
4244,2.2185627746,0.3365985866,17.3715742247,2026-09-12
4245,3.7713857959,0.7284172209,23.7881989086,2026-09-12
4246,3.8564368008,0.7206845401,22.910151915,2026-09-12
4247,3.9083265189,0.6705053861,28.0086820821,2026-09-12
4248,3.9942382601,0.8297165081,22.4955123929,2026-09-12
4251,5.8058538129,1.4198252232,28.4739030292,2026-09-12
4252,5.0408586202,1.0587337854,28.7602640466,2026-09-12
4253,4.5650140724,0.8665102048,26.2799865701,2026-09-12
4254,3.2860570882,0.5975833262,21.1918136649,2026-09-12
4256,4.7012246618,0.7455621028,32.6276830267,2026-09-12
4257,3.1189167658,0.4750672834,24.6667206789,2026-09-12
4258,5.4496385854,1.2407593273,28.0434995732,2026-09-12
4259,4.2763931414,0.7031624679,29.0428295771,2026-09-12
4260,4.8146343513,0.916009016,28.8539020051,2026-09-12
4261,5.2971935213,0.993280723,32.6699193101,2026-09-12
4262,4.4145351832,0.6379953719,34.4290361831,2026-09-12
4263,4.2460272574,0.8709468443,23.6212353701,2026-09-12
4264,5.2385332882,1.137022579,26.7613593861,2026-09-12
4266,4.5020297947,0.8814819563,31.2222295318,2026-09-12
4268,0.1967066025,0.042704563,1.0683628483,2026-09-12
4269,4.1778249528,0.6203892085,31.1139584467,2026-09-12
4270,4.3037721429,0.7859983395,26.42941734,2026-09-12
4271,1.9457316775,0.3643004583,11.788556186,2026-09-12
4272,3.7179005502,0.6249963117,26.8384529778,2026-09-12
4273,5.3918172425,1.1629095752,29.0998718597,2026-09-12
4274,3.9533654944,0.6985617543,26.5713152591,2026-09-12
4275,3.32664974,0.7179439593,17.6069969213,2026-09-12
4276,3.2424566958,0.6452588195,20.563464072,2026-09-12
4277,3.7749715437,0.6891866011,24.0701275275,2026-09-12
4278,3.6392080637,0.4713514532,31.8137636017,2026-09-12
4281,3.9965991625,0.6875056874,27.147145764,2026-09-12
4283,4.2649559807,0.8857570351,25.0731363857,2026-09-12
4286,5.09645155,0.8137645755,36.3896603822,2026-09-12
4287,4.7389875707,0.8483620738,30.368022639,2026-09-12
4288,2.7925699526,0.384345912,25.9656687908,2026-09-12
4289,3.6408241269,0.6328620903,24.7259641647,2026-09-12
4290,3.0623145453,0.4870818772,23.2851173113,2026-09-12
4292,3.7230441391,0.624910342,27.5904819227,2026-09-12
4293,3.7145057371,0.6094526236,25.4044398221,2026-09-12
4294,3.0524657638,0.4597558192,25.3747383592,2026-09-12
4295,4.3715289833,0.6694974959,35.5985163706,2026-09-12
4296,4.2518395209,0.6831986175,30.9938524127,2026-09-12
4297,3.6628194435,0.4921798808,32.9486673062,2026-09-12
4298,4.2090252395,0.7459428778,25.9518136742,2026-09-12
4299,2.8649735795,0.4885397058,18.9570378952,2026-09-12
4300,3.3277131274,0.6008335405,21.4107964646,2026-09-12
4301,3.7078886656,0.7075515943,22.7285298631,2026-09-12
4302,4.5009341574,0.7251076198,32.7714898593,2026-09-12
4303,3.1482286737,0.5593187825,20.163406071,2026-09-12
4305,4.3751381722,0.7010371005,33.1744029379,2026-09-12
4306,4.7499261271,0.9269173831,27.0387154189,2026-09-12
4308,5.3987820026,0.9573184553,34.6121715111,2026-09-12
4311,3.9415222262,0.7797496357,23.182190702,2026-09-12
4313,3.4007060122,0.5700516951,23.8667469291,2026-09-12
4314,4.5002870124,0.8217720959,30.7608813707,2026-09-12
4315,3.9591748318,0.6881294036,25.0861179737,2026-09-12
4317,4.2262824381,0.8525639709,24.1178975517,2026-09-12
4318,3.116787787,0.6064553073,18.9570575899,2026-09-12
4319,6.0791976843,1.1956081906,34.27814314,2026-09-12
4320,2.8799502655,0.431572763,23.9747779569,2026-09-12
4323,3.8486490305,0.6426927307,27.8696318982,2026-09-12
4324,4.5350870347,0.6884978427,34.7256165691,2026-09-12
4325,3.2262002519,0.5211761062,22.7529684047,2026-09-12
4327,4.2149128653,0.9001135068,23.1268176346,2026-09-12
4329,4.284726478,0.8811011108,24.8515076601,2026-09-12
4330,4.2853383532,0.6500015224,33.2969110115,2026-09-12
4331,4.2986031306,0.7517636961,30.2307852115,2026-09-12
4332,3.7615056046,0.8541726225,19.4319256224,2026-09-12
4335,3.4892511706,0.4910992107,28.9804965846,2026-09-12
4336,3.4083734589,0.5406367752,24.6193185361,2026-09-12
4337,4.0888345884,0.5763135792,33.673405478,2026-09-12
4339,3.9807721671,0.7845325706,23.1469067651,2026-09-12
4340,4.4029345673,1.0697315368,20.2747236492,2026-09-12
4342,4.1731488583,0.7263734275,28.7406435738,2026-09-12
4343,5.1471701453,1.0592755581,29.3311241923,2026-09-12
4344,3.9082909654,0.7198983609,27.924086008,2026-09-12
4345,3.3884346931,0.5703948028,22.6215915311,2026-09-12
4346,4.4402415349,0.8545534018,27.0544265959,2026-09-12
4347,4.3253995068,0.7719845366,27.5494151306,2026-09-12
4348,4.0326827159,0.6562006972,27.037291399,2026-09-12
4349,2.5664005465,0.5959623805,13.4341546086,2026-09-12
4350,4.8391589047,0.7002078421,37.7585940136,2026-09-12
4351,2.9656040859,0.4265613018,24.7814523217,2026-09-12
4352,4.4004131352,0.6868953304,31.9700388563,2026-09-12
4355,0.2021650588,0.0483439844,0.9779720678,2026-09-12
4356,4.8412851325,0.8595356558,30.8237409738,2026-09-12
4357,4.8107084465,0.8534668679,30.8418155145,2026-09-12
4358,5.5383183942,1.2793989078,26.2972715934,2026-09-12
4359,2.8934200023,0.450054139,23.1441351159,2026-09-12
4360,4.4673483329,1.042141754,26.3497211817,2026-09-12
4361,4.3891791327,0.7221680369,31.3282223826,2026-09-12
4362,4.8324844672,0.7716416747,34.1005316284,2026-09-12
4363,4.0687114801,0.6160824546,30.3933382215,2026-09-12
4364,4.0812615712,0.5923270012,31.55481383,2026-09-12
4365,5.4448178819,1.1198961695,31.1266524342,2026-09-12
4366,3.4995039111,0.6237308133,23.1609141806,2026-09-12
4367,4.7149955335,1.0510420697,24.4616091084,2026-09-12
4368,4.4928264586,1.0630267295,22.5324340682,2026-09-12
4369,4.2656457979,0.71574749,31.8055423459,2026-09-12
4370,3.4631525084,0.6322018808,22.8538648592,2026-09-12
4371,3.5645281389,0.5954262676,24.8643735958,2026-09-12
4372,3.8425955596,0.6650827393,24.7490062579,2026-09-12
4373,4.4560128587,0.8933643389,25.5246645694,2026-09-12
4374,4.0382821775,0.6466350751,27.3412064618,2026-09-12
4375,4.498637094,0.8768470885,29.3240699516,2026-09-12
4376,5.0799000569,0.8231711635,33.6098338307,2026-09-12
4377,5.0669775301,0.8661508224,34.8377978231,2026-09-12
4379,4.2220603805,0.7843089203,27.361447204,2026-09-12
4380,4.2736535517,0.8253234376,28.0775001271,2026-09-12
4381,4.5928702926,0.814166815,29.5482433527,2026-09-12
4382,4.958918389,0.8897332739,31.9431860765,2026-09-12
4383,4.003369101,0.7830571191,22.0427070767,2026-09-12
4384,4.5467372158,0.8933672643,28.3746587518,2026-09-12
4385,2.0881722624,0.4571574752,10.4884874795,2026-09-12
4387,4.4769405493,0.7233353575,31.9517158421,2026-09-12
4388,4.9047830749,0.867618571,31.5245207063,2026-09-12
4389,4.9591245077,0.9763879584,28.9404696455,2026-09-12
4390,4.1632060097,0.8438583003,23.3339067253,2026-09-12
4391,5.5943897148,0.9770912934,35.8992448087,2026-09-12
4393,4.1396259378,0.9163644662,21.2047872335,2026-09-12
4394,3.8006596139,0.5395350978,31.6711488553,2026-09-12
4395,4.0788705353,0.8442944635,22.388122964,2026-09-12
4396,5.1136527473,1.0919424661,29.1318570162,2026-09-12
4397,4.5303679514,0.6973420929,34.4414193583,2026-09-12
4398,5.0776515847,0.8051018071,36.636958262,2026-09-12
4400,5.1109989046,1.0817412135,26.6826495819,2026-09-12
4401,3.2420559843,0.5533726919,23.5769991409,2026-09-12
4402,4.4857662344,0.816421645,29.3599161091,2026-09-12
4403,3.976644533,0.6433668146,30.4321995055,2026-09-12
4404,2.9214807667,0.614010179,15.6134899336,2026-09-12
4405,3.9518553475,0.7485987403,23.8824989059,2026-09-12
4406,4.1931026779,0.6882761157,29.4054457314,2026-09-12
4407,5.1375831116,0.9424678935,32.5648746684,2026-09-12
4408,4.4168213313,0.8899053465,24.7390659488,2026-09-12
4409,4.0016635568,0.6979585119,26.1194840984,2026-09-12
4410,4.3449538281,0.7453467836,28.7082044542,2026-09-12
4411,4.9212657183,1.0128846687,27.3062524345,2026-09-12
4413,4.7119840224,0.8615634531,28.4138914212,2026-09-12
4414,3.1539417839,0.6041071442,19.8910938323,2026-09-12
4415,4.6628660719,0.7462530043,34.2075782375,2026-09-12
4416,4.5030939022,0.9477615501,24.9434972571,2026-09-12
4417,3.5085101476,0.7220019356,18.8728641449,2026-09-12
4418,3.4759476926,0.4494129335,31.860537383,2026-09-12
4419,3.6919046821,0.6469881403,24.5008653953,2026-09-12
4420,4.4421853319,0.7507180629,29.3766094973,2026-09-12
4421,3.1200508086,0.8165838392,16.0219393181,2026-09-12
4422,3.0888345095,0.54919599,20.4393454796,2026-09-12
4423,3.0135444644,0.5126861655,21.5510085648,2026-09-12
4424,4.6496910821,0.8095794392,30.5959180547,2026-09-12
4425,2.2915137152,0.4271210295,13.7989935228,2026-09-12
4427,4.7615183798,0.7645040222,34.4822987094,2026-09-12
4428,3.6594175967,0.5167624675,30.8779266176,2026-09-12
4429,4.690109042,0.9194083634,26.4259090731,2026-09-12
4430,4.6234353575,0.7715742064,30.9811112753,2026-09-12
4431,3.4402576604,0.6691153002,22.4164967471,2026-09-12
4432,3.5895091946,0.5569395739,28.0403957003,2026-09-12
4433,5.8019633707,1.1987381935,32.1484730926,2026-09-12
4434,4.2939457375,0.7803285479,25.9116762949,2026-09-12
4435,5.5352325575,1.1447964304,30.9174297751,2026-09-12
4436,4.6504271915,0.8098284348,29.5990815168,2026-09-12
4437,5.2629048576,0.9547690438,32.204118277,2026-09-12
4438,3.6040066536,0.4995100895,33.2652619009,2026-09-12
4439,2.9446640335,0.5627218046,17.0500119244,2026-09-12
4440,4.5128707611,0.9662095494,25.1127665913,2026-09-12
4441,4.3117798243,0.5975298333,37.5034748231,2026-09-12
4442,3.8313060407,0.7979483365,21.3421658319,2026-09-12
4443,4.5952177955,0.9485732386,25.0116100959,2026-09-12
4444,2.9827524397,0.4505120531,23.2636611391,2026-09-12
4445,3.6461214738,0.5817750569,28.5457318697,2026-09-12
4446,4.1160965973,0.6121191414,31.3861631888,2026-09-12
4447,5.3324079393,1.1449082682,29.0813262775,2026-09-12
4448,4.6069505521,0.7800556045,32.4612859257,2026-09-12
4449,4.8168933111,0.9752815509,28.8954140763,2026-09-12
4450,5.4831223301,1.1085045623,31.7853884344,2026-09-12
4451,3.5802022993,0.6130786079,25.3711137042,2026-09-12
4452,5.3339486156,1.0183045937,32.3742845882,2026-09-12
4456,3.2313767351,0.5642806797,20.6671319099,2026-09-12
4457,2.6660119637,0.4938875454,16.4587264941,2026-09-12
4458,4.3902016826,0.7441402555,29.3835220835,2026-09-12
4459,2.6045312305,0.3971525741,18.4871554232,2026-09-12
4460,4.8088531654,0.8856607914,34.1587009462,2026-09-12
4461,4.2581512438,0.7951073563,27.4980450464,2026-09-12
4462,2.6927148492,0.4568949195,18.2113453075,2026-09-12
4463,3.9538059084,0.655746099,25.8645446015,2026-09-12
4464,4.8902342401,1.0835288093,25.0054985249,2026-09-12
4465,4.471859837,1.0309225969,23.7892975089,2026-09-12
4466,4.4594531607,0.8135873194,27.600886241,2026-09-12
4467,4.0670729106,0.6513053916,28.2070998264,2026-09-12
4468,4.2185631771,0.7888911172,26.4702559439,2026-09-12
4469,4.7232717796,0.9590362978,26.4149481944,2026-09-12
4470,3.5442271402,0.5366679881,27.9997419372,2026-09-12
4471,5.0833193287,0.9213992285,35.1703791773,2026-09-12
4472,3.4998983225,0.5375479063,26.6395893748,2026-09-12
4473,2.2577752207,0.4016570605,15.2266075081,2026-09-12
4474,3.5657688835,0.7120745648,20.7327855342,2026-09-12
4475,4.7578486523,0.7613227139,33.8463387565,2026-09-12
4477,3.9924249701,0.6198298619,29.2689193064,2026-09-12
4478,4.0138546126,0.6796222344,27.8004650974,2026-09-12
4479,3.1322681344,0.6459595728,16.8671353234,2026-09-12
4482,4.4950922304,0.7695725453,29.7956419431,2026-09-12
4483,4.8908678801,0.7455034967,36.6568283699,2026-09-12
4484,5.5064131161,1.5184314637,28.2573207584,2026-09-12
4485,2.7989321679,0.6010015078,17.4463170062,2026-09-12
4486,4.5799192294,0.9061565786,27.7188041575,2026-09-12
4487,3.9605822004,0.8570455672,21.0755432764,2026-09-12
4488,3.2316486009,0.5354807556,22.6484668597,2026-09-12
4489,4.0786339055,0.7264322764,27.8033454589,2026-09-12
4491,4.9470631436,1.0991215193,25.7652499081,2026-09-12
4492,0.0109509538,0.0023826346,0.0670151833,2026-09-12
4494,3.7016563002,0.6075288411,26.001772803,2026-09-12
4495,3.6089369403,0.6418793001,23.4749287874,2026-09-12
4496,4.914469373,0.9320595933,31.2169605819,2026-09-12
4497,4.085478563,0.6379663402,30.2794420517,2026-09-12
4498,3.9268577749,0.8163253044,22.0166728248,2026-09-12
4499,4.3883155979,0.9405085502,23.8079408807,2026-09-12
4500,2.8227369794,0.3974904698,23.4781400784,2026-09-12
4501,4.4499778383,0.925127624,29.1633887596,2026-09-12
4502,5.5215759899,0.9609155002,38.3689328215,2026-09-12
4503,4.5008862999,0.6281656283,37.2333174629,2026-09-12
4504,3.7414307909,0.5620648809,28.6783269399,2026-09-12
4505,4.290203678,0.7988823464,26.7957656725,2026-09-12
4506,3.8600510807,0.5483285619,30.2259198233,2026-09-12
4508,2.5671679741,0.5416618708,14.172322026,2026-09-12
4509,5.1473029272,1.0227648166,29.7170584021,2026-09-12
4510,2.6772365386,0.6988236479,11.3396817199,2026-09-12
4511,3.8478885882,0.7014103033,24.3832843107,2026-09-12
4512,5.3451717874,0.8772810473,36.2953277384,2026-09-12
4513,5.2449877283,1.0524592996,32.2164751014,2026-09-12
4514,6.6231103946,1.4113521644,35.5268300034,2026-09-12
4515,6.1816357805,1.125040626,37.4719365392,2026-09-12
4516,1.5083995685,0.2570664489,10.1589323297,2026-09-12
4518,3.6101196652,0.8295393552,17.5996728303,2026-09-12
4519,0.095131154,0.0186949129,0.5701083553,2026-09-12
4520,4.7035114684,0.8801924588,28.9807739385,2026-09-12
4521,5.0175408226,1.1914389322,25.373575646,2026-09-12
4522,3.702089802,0.6026186827,25.9987821608,2026-09-12
4523,4.4074970201,0.8033461423,26.9278643366,2026-09-12
4524,3.202996113,0.5398795228,21.1527003894,2026-09-12
4525,3.5825656201,0.6403312728,23.1590662912,2026-09-12
4526,3.8825652062,0.6351114461,28.4501342814,2026-09-12
4527,4.3011706907,0.8550972126,24.8788913715,2026-09-12
4528,3.859218665,0.6974441311,24.41259576,2026-09-12
4529,3.3549113636,0.4845076065,26.7040736202,2026-09-12
4530,4.1304658366,0.6675537344,29.9735480142,2026-09-12
4531,5.2375357757,0.8945078681,35.6220235998,2026-09-12
4532,3.1532183413,0.5112822085,22.6384303655,2026-09-12
4533,3.4129811275,0.6270860434,21.217064074,2026-09-12
4534,2.5114631076,0.5578170483,13.0550017902,2026-09-12
4535,3.4716359254,0.6911485272,20.0044461042,2026-09-12
4536,4.9148159633,0.8603106879,33.5732529225,2026-09-12
4537,5.0543211633,0.8350328139,35.2237583466,2026-09-12
4538,2.0944994134,0.419530789,11.9309609136,2026-09-12
4539,4.0132000346,0.587539674,30.3215879752,2026-09-12
4540,3.1185665494,0.5360821211,24.6366712789,2026-09-12
4543,5.7653250545,1.0696506409,36.4826892648,2026-09-12
4544,5.6215927887,1.1807689699,30.2877996641,2026-09-12
4545,4.0725462776,0.6901243434,29.9184917273,2026-09-12
4546,4.6443857335,0.8016797939,30.2247565543,2026-09-12
4547,4.5401259453,0.7682071839,31.7206799617,2026-09-12
4548,2.5783543488,0.645959151,10.8804854308,2026-09-12
4549,4.7163968816,0.9432378834,26.0176685946,2026-09-12
4550,3.986810779,0.6882395731,26.1154601487,2026-09-12
4551,5.4288272544,1.1890270473,31.0676397823,2026-09-12
4552,3.6854943948,0.6853949024,23.7908246539,2026-09-12
4553,3.7427989766,0.6479662326,23.6646504506,2026-09-12
4555,4.5451823447,0.8876464756,26.2242500409,2026-09-12
4556,3.2456527581,0.5516005377,21.8805617534,2026-09-12
4557,4.3937483823,0.8902344319,24.5403469944,2026-09-12
4558,2.6474284856,0.553383573,14.5006067436,2026-09-12
4560,2.0044707731,0.3388906088,13.6341166834,2026-09-12
4561,3.9373973314,1.1640253372,16.0265414899,2026-09-12
4562,5.8930832318,1.1706823917,33.9050500556,2026-09-12
4563,3.8035988139,0.8026972424,21.8439700291,2026-09-12
4564,4.6806725795,0.8299041158,28.9017894289,2026-09-12
4565,4.0527937535,0.7339776234,26.6698646432,2026-09-12
4566,3.1645653342,0.5143024376,22.979934482,2026-09-12
4567,5.2841845076,1.3775633475,22.8813488925,2026-09-12
4568,2.6869962657,0.3887932036,21.0627058537,2026-09-12
4569,2.5329068991,0.4900564437,14.902425974,2026-09-12
4570,4.3151616987,0.7483488742,28.1224432312,2026-09-12
4571,3.8512216831,0.6787305984,28.2158794376,2026-09-12
4572,4.1371028195,0.6981434146,29.2605208168,2026-09-12
4573,2.5728978708,0.4400200979,17.3420937205,2026-09-12
4574,5.9788934095,1.2595834656,32.1068413814,2026-09-12
4575,3.9167126577,0.6801930191,24.5241890818,2026-09-12
4578,5.2380086263,1.0100160636,32.0198999123,2026-09-12
4579,3.8162361103,0.6113705504,27.5323930938,2026-09-12
4580,4.3903655787,0.7710952952,27.7596216054,2026-09-12
4581,4.492186532,0.7397299198,31.997070886,2026-09-12
4583,4.6915331038,0.8331124967,30.861972124,2026-09-12
4584,3.0848563245,0.4386738621,25.6095470112,2026-09-12
4586,3.7796083864,0.521114792,31.8607623783,2026-09-12
4587,5.3104083292,1.249725656,28.9784756827,2026-09-12
4588,4.1895585794,0.668031938,31.2073804838,2026-09-12
4589,3.3053664111,0.5827574602,22.2664436369,2026-09-12
4590,2.6681559331,0.4673805941,17.1961395036,2026-09-12
4592,3.5421110415,0.6583482967,22.3788050063,2026-09-12
4593,4.4585429114,0.756100943,30.833624893,2026-09-12
4594,4.1945682978,0.6606059256,31.048277349,2026-09-12
4596,3.5344499988,0.5949333888,23.6646693368,2026-09-12
4598,4.2956163408,0.7314579693,31.4673961363,2026-09-12
4600,3.2377547662,0.6259216623,19.7704409297,2026-09-12
4601,3.8139813406,0.5477997681,32.9813363513,2026-09-12
4603,4.0966171406,0.7250675133,25.7579311445,2026-09-12
4604,4.4841134779,0.7136636616,32.1836162344,2026-09-12
4607,4.3217705108,0.8120133418,28.9802425954,2026-09-12
4608,6.3340213249,1.1473758412,42.0158865797,2026-09-12
4610,4.1594047919,0.8876890389,25.2694438805,2026-09-12
4611,4.5118240114,0.7687873566,34.3621181707,2026-09-12
4614,2.5597360774,0.4227538224,18.976988988,2026-09-12
4615,3.9709470272,0.7979787523,22.7186187525,2026-09-12
4618,3.152414087,0.6097852383,18.0564374328,2026-09-12
4619,4.0824012947,0.8021181454,29.0216097575,2026-09-12
4623,5.1305865134,0.9386158485,33.0127028679,2026-09-12
4624,4.694369821,0.9340248333,29.8334649381,2026-09-12
4625,2.9333973696,0.5195216515,19.6234303115,2026-09-12
